ID;Ultima manutenção;REGIAO;DISTRITO;BAIRRO;TIPO;END;ULTIMAVISTORIA;VAZAO;SITUACAO;LAT;LONG;PROCESSO2014;DATAEXTRACAO;SABESP_POLOMANUT;SABESP_UGR;SABESP_UN
3276;18/02/2022;NORTE;VILA MARIA;PARQUE NOVO MUNDO;SUBTERRANEO;RUA SOLDADO JOSE VICENTE DE PAULA ESQUINA RUA CABO BASILIO ZEQUIM JUNIOR;2022-04-28;SECO;INOPERANTE;-23.5208850825598;-46.566507796178;0;2022-07-28;VILA MARIA;SANTANA;NORTE
2284;21/02/2022;OESTE;PINHEIROS;JARDIM EUROPA;SUBTERRANEO;RUA CAPITAO PRUDENTE ESQUINA COM A RUA SAMPAIO VIDAL;2022-03-13;EXCELENTE;POSSIVEL DE USO;-23.5695843971847;-46.6860751122789;0;2022-07-28;LAPA;JARDINS;CENTRO
5636;21/02/2022;LESTE;MOOCA;PARQUE DA MOOCA;SUBTERRANEO;RUA HENRY FORD 761;2022-05-26;MÉDIA;POSSIVEL DE USO;-23.5725641428222;-46.5994600680356;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1958;22/02/2022;LESTE;BRÁS;ORIENTE;SUBTERRANEO;RUA SAMPSON ESQUINA COM A RUA MENDES JUNIOR;2020-09-05;EXCELENTE;POSSIVEL DE USO;-23.5376552569407;-46.6115971397316;0;2022-07-28;SÉ;IPIRANGA;CENTRO
16475;23/02/2022;LESTE;VILA FORMOSA;JARDIM ANÁLIA FRANCO;COLUNA;NO INTERIOR DO PARQUE CERET;2022-03-30;MÉDIA;POSSIVEL DE USO;-23.5564253517264;-46.5593384613633;0;2022-07-28;MOOCA;MOÓCA;CENTRO
2931;24/02/2022;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;SUBTERRANEO;RUA RISKALLAH JORGE ESQUINA COM RUA  CAPITAO MOR JERONIMO LEITAO;2022-07-19;EXCELENTE;POSSIVEL DE USO;-23.5411885627959;-46.6354205434058;0;2022-07-28;SÉ;IPIRANGA;CENTRO
4230;24/02/2022;OESTE;RIO PEQUENO;JARDIM ADALGIZA;SUBTERRANEO;RUA EUSEBIO DE PAULA MARCONDES 493 DEFRONTE A RUA PAULO MARANHAO;2022-03-14;EXCELENTE;POSSIVEL DE USO;-23.5769891391932;-46.7760500943709;0;2022-07-28;BUTANTA;BUTANTÃ;OESTE
4043;25/02/2022;SUL;CAMPO LIMPO;PIRAJUSSARA;COLUNA;RUA MARIO NEME ESQUINA  COM A RUA ESTRADA DO CAMPO LIMPO;2022-03-27;SECO;INOPERANTE;-23.6280653239985;-46.7672164212014;1;2022-07-28;PIRAJUSSARA;BUTANTÃ;OESTE
4150;25/02/2022;SUL;JARDIM SÃO LUÍS;CENTRO EMPRESARIAL;SUBTERRANEO;RUA COMENDADOR ANTUNES DOS SANTOS ESQUINA COM A RUA DOUTOR ENZO SILVEIRA;2022-05-02;FRACA;INOPERANTE;-23.6705987459816;-46.7604236140957;0;2022-07-28;CAMPO LIMPO;GUARAPIRANGA;SUL
1006;28/02/2022;NORTE;SÃO DOMINGOS;JARDIM MUTINGA;COLUNA;RUA JOAO HENRIQUE DA SILVA ESQUINA COM A RUA ALLPAC;2022-04-25;EXCELENTE;POSSIVEL DE USO;-23.482917251644;-46.7649565779767;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
2492;28/02/2022;SUL;JARDIM SÃO LUÍS;GUARAPIRANGA;COLUNA;RUA JOSE SERRA ESQUINA COM A RUA ESTEVAO FERNANDES;2022-05-05;EXCELENTE;POSSIVEL DE USO;-23.6749965576968;-46.7408904702907;0;2022-07-28;CAMPO LIMPO;GUARAPIRANGA;SUL
4122;28/02/2022;SUL;CAPÃO REDONDO;PARQUE FERNANDA;COLUNA;RUA MIN MOACIR DO AMARAL SANTOS ESQUINA COM A ESTRADA DE ITAPECERICA;2022-04-23;;NÃO LOCALIZADO;-23.6793191498602;-46.7959456532986;1;2022-07-28;PIRAJUSSARA;BUTANTÃ;OESTE
4151;28/02/2022;SUL;CAPÃO REDONDO;CAPÃO REDONDO;COLUNA;RUA LORENZO MONACO DEFRONTE A RUA BENEDITO MATARAZZO;2022-04-26;EXCELENTE;POSSIVEL DE USO;-23.6621286254642;-46.7648037842872;0;2022-07-28;CAMPO LIMPO;GUARAPIRANGA;SUL
6668;28/02/2022;SUL;GRAJAÚ;VILA NATAL;COLUNA;RUA TRES PROXIMO A ESQUINA COM A RUA 6 DEFRONTE AO BLOCO B15;2022-06-30;EXCELENTE;POSSIVEL DE USO;-23.7529727204441;-46.7061722883562;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
6741;28/02/2022;SUL;GRAJAÚ;COCAIA;SUBTERRANEO;RUA MAESTRO UMBERTO BASTIGLIA 200 DEFRONTE A RUA TAVAREDE;2022-06-29;MÉDIA;POSSIVEL DE USO;-23.747822719603;-46.678192;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
10072;28/02/2022;SUL;PARELHEIROS;JACEGUAVA;COLUNA;AVENIDA SENADOR TEOTONIO VILELA 7900 NA CALCADA DO PB TEOTONIO VILELA;2022-07-20;EXCELENTE;POSSIVEL DE USO;-23.7661696518106;-46.7175089977358;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
1081;01/03/2022;OESTE;LAPA;VILA ANASTÁCIO;SUBTERRANEO;RUA FORTUNATO FERAZ ESQUINA COM A RUA BARTOLOMEU BUENO;2022-03-10;EXCELENTE;POSSIVEL DE USO;-23.5171779538027;-46.7210618962459;0;2022-07-28;LAPA;JARDINS;CENTRO
1082;01/03/2022;OESTE;LAPA;VILA ANASTÁCIO;COLUNA;RUA CONSELHEIRO CANDIDO DE OLIVEIRA 92 DEFRONTE A RUA  FORTUNATO FERRAZ;2022-03-10;EXCELENTE;POSSIVEL DE USO;-23.517078164037;-46.7193547004467;0;2022-07-28;LAPA;JARDINS;CENTRO
527;02/03/2022;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;SUBTERRANEO;LARGO PAISSANDU 132;2022-04-06;SECO;INOPERANTE;-23.5424835346863;-46.6378650131527;0;2022-07-28;SÉ;IPIRANGA;CENTRO
839;02/03/2022;OESTE;ALTO DE PINHEIROS;BOAÇAVA;COLUNA;RUA DOUTOR JOSE RODRIGUES ALVES SOBRINHO ESQUINA AVENIDA ARRUDA BOTELHO;2022-03-13;EXCELENTE;POSSIVEL DE USO;-23.5525054236865;-46.7192288343298;1;2022-07-28;LAPA;JARDINS;CENTRO
1156;02/03/2022;OESTE;VILA LEOPOLDINA;BELA ALIANÇA;SUBTERRANEO;RUA VISCONDE DE PELOTAS ESQUINA COM A RUA CURUPATTI;2022-03-24;FRACA;INOPERANTE;-23.5231373113015;-46.726439068832;0;2022-07-28;LAPA;JARDINS;CENTRO
1630;02/03/2022;OESTE;PERDIZES;PERDIZES;COLUNA;RUA COTOXO ESQUINA COM A RUA MINISTRO FERREIRA ALVES;2022-04-06;SECO;INOPERANTE;-23.5308098489699;-46.6838181469103;1;2022-07-28;LAPA;JARDINS;CENTRO
587;03/03/2022;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;SUBTERRANEO;RUA AURORA ESQUINA COM A AVENIDA RIO BRANCO;2022-06-21;MÉDIA;POSSIVEL DE USO;-23.539720085379;-46.6397586325862;1;2022-07-28;SÉ;IPIRANGA;CENTRO
1133;03/03/2022;NORTE;LIMÃO;JARDIM PRIMAVERA;SUBTERRANEO;RUA DOS RODRIGUES ESQUINA COM RUA VENTURA RANGEL;2022-04-14;MÉDIA;POSSIVEL DE USO;-23.492064599676;-46.6839877994679;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
1336;03/03/2022;NORTE;PIRITUBA;PIRITUBA;SUBTERRANEO;RUA CORONEL BENTO BICUDO ESQUINA COM AVENIDA PAULA FERREIRA;2022-04-20;EXCELENTE;POSSIVEL DE USO;-23.502212058991;-46.7075234694697;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
1496;03/03/2022;LESTE;CARRÃO;VILA CALIFÓRNIA;SUBTERRANEO;RUA NOVA JERUSALEM ESQUINA COMA RUA PROFESSOR PEDREIRA DE FREITAS;2022-04-14;FRACA;INOPERANTE;-23.5491946693207;-46.5497467982268;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3728;03/03/2022;NORTE;TREMEMBÉ;PARQUE PALMAS DO TREMEMBÉ;SUBTERRANEO;RUA AGOSTINHO SOARES ESQUINA COM AVENIDA NOVA CANTAREIRA;2022-07-17;EXCELENTE;POSSIVEL DE USO;-23.4559735539444;-46.6141985720684;0;2022-07-28;SANTANA;SANTANA;NORTE
1066;04/03/2022;OESTE;BARRA FUNDA;ÁGUA BRANCA;SUBTERRANEO;RUA BARAO DE TEFE ESQUINA COM A AVENIDA FRANCISCO MATARAZZO;2022-04-07;FRACA;INOPERANTE;-23.5262364305589;-46.6764818281838;0;2022-07-28;LAPA;JARDINS;CENTRO
2570;04/03/2022;NORTE;SANTANA;CARANDIRU;SUBTERRANEO;RUA VOLUNTARIOS DA PATRIA 1787 PROXIMO A ESQUINA COM A RUA DARZAN;2022-07-27;EXCELENTE;POSSIVEL DE USO;-23.5045408046132;-46.6265382170314;0;2022-07-28;SANTANA;SANTANA;NORTE
3220;04/03/2022;LESTE;VILA MATILDE;CIDADE PATRIARCA;SUBTERRANEO;RUA ODERCI BATISTA SOARES PROXIMO DA ESQUINA COM A RUA PEDRO MORCILLA FILHO;2022-06-24;MÉDIA;POSSIVEL DE USO;-23.5365481875294;-46.5102167599761;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
3286;04/03/2022;LESTE;VILA MATILDE;FREI MONT ALVERNE;SUBTERRANEO;RUA EDGAR DE SOUZA 346 PROXIMO A ESQUINA DA RUA JULIO COLACO;2021-10-08;EXCELENTE;POSSIVEL DE USO;-23.5370759050472;-46.543434668312;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
3289;04/03/2022;LESTE;PENHA;PENHA;SUBTERRANEO;RUA MAJOR ANGELO ZANCHI ESQUINA COM RUA DOUTOR JOAO RIBEIRO;2021-10-13;MÉDIA;POSSIVEL DE USO;-23.5259105722926;-46.5488013601959;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
3328;04/03/2022;LESTE;TATUAPÉ;PARQUE SÃO JORGE;COLUNA;AVENIDA CELSO GARCIA ESQUINA COM A RUA DO RETIRO;2021-10-13;EXCELENTE;POSSIVEL DE USO;-23.5305880533556;-46.5561032449684;1;2022-07-28;MOOCA;MOÓCA;CENTRO
1758;07/03/2022;LESTE;VILA MATILDE;FREI MONT ALVERNE;SUBTERRANEO;RUA EDGAR DE SOUZA ESQUINA COM A RUA TENENTE CORONEL SOARES NEIVA;2021-10-08;EXCELENTE;POSSIVEL DE USO;-23.5368161880795;-46.5421028562762;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
1781;07/03/2022;LESTE;CARRÃO;VILA CALIFÓRNIA;SUBTERRANEO;RUA LUCINDA GOMES BARRETO ESQUINA COM A RUA OSWALDO GOMES BARRETO;2022-05-20;SECO;INOPERANTE;-23.5458072878545;-46.5408998566692;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3030;07/03/2022;LESTE;CARRÃO;VILA CALIFÓRNIA;COLUNA;RUA TAMAINDE ESQUINA COM A RUA BAQUIA;2021-10-14;MÉDIA;POSSIVEL DE USO;-23.5431767609901;-46.5370686174219;1;2022-07-28;MOOCA;MOÓCA;CENTRO
3193;07/03/2022;LESTE;VILA MATILDE;FREI MONT ALVERNE;SUBTERRANEO;RUA MOISES MARX ESQUINA COM RUA MONSENHOR FRANCISCO DE PAULA;2021-10-14;SECO;INOPERANTE;-23.5373122632878;-46.5396501511349;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
3143;08/03/2022;LESTE;ÁGUA RASA;ÁGUA RASA;SUBTERRANEO;AVENIDA VILA EMA ESQUINA COM RUA CAIRIRI;2022-03-12;EXCELENTE;POSSIVEL DE USO;-23.5813234769592;-46.5641607550016;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3160;08/03/2022;LESTE;SÃO LUCAS;LINHAS CORRENTE;SUBTERRANEO;RUA SANTANA DO ARAGUAIA ESQUINA COM RUA JUCAS;2021-10-06;MÉDIA;POSSIVEL DE USO;-23.5840708167749;-46.5610526994746;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3215;08/03/2022;LESTE;ÁGUA RASA;ÁGUA RASA;SUBTERRANEO;RUA PLACIDO DE CASTRO ESQUINA RUA JOAO TEIXEIRA DA SILVA;2021-10-05;MÉDIA;POSSIVEL DE USO;-23.5682273468892;-46.5635749280449;0;2022-07-28;MOOCA;MOÓCA;CENTRO
5;09/03/2022;OESTE;JARDIM PAULISTA;TRIANON;SUBTERRANEO;RUA DA CONSOLACAO ESQUINA COM A ALAMEDA SANTOS;2022-03-17;MÉDIA;POSSIVEL DE USO;-23.5567752380875;-46.6639440338647;0;2022-07-28;LAPA;JARDINS;CENTRO
2642;10/03/2022;OESTE;JARDIM PAULISTA;TRIANON;SUBTERRANEO;ALAMEDA ITU ESQUINA COM A RUA BELA CINTRA;2022-03-29;FRACA;INOPERANTE;-23.5592413123294;-46.6648092143886;1;2022-07-28;LAPA;JARDINS;CENTRO
2749;10/03/2022;OESTE;JARDIM PAULISTA;OSCAR FREIRE;SUBTERRANEO;ALAMEDA LORENA PROXIMO A ESQUINA COM A RUA BELA CINTRA;2022-03-29;EXCELENTE;POSSIVEL DE USO;-23.5621108355841;-46.6676707289175;0;2022-07-28;LAPA;JARDINS;CENTRO
2837;10/03/2022;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;SUBTERRANEO;RUA DO BOTICARIO ESQUINA COM AVENIDA IPIRANGA;2022-05-12;MÉDIA;POSSIVEL DE USO;-23.5417092106575;-46.6393077198627;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2491;14/03/2022;CENTRO;LIBERDADE;LIBERDADE;COLUNA;AVENIDA DA LIBERDADE ESQUINA COM A RUA JACEGUAI;2022-03-25;SECO;INOPERANTE;-23.5567525106653;-46.636553447185;1;2022-07-28;SÉ;IPIRANGA;CENTRO
1968;15/03/2022;LESTE;ITAIM PAULISTA;ITAIM PAULISTA;SUBTERRANEO;RUA ITAIM 667 DEFRONTE A PRACA CASA GRANDE E SENZALA;2022-03-18;EXCELENTE;POSSIVEL DE USO;-23.4940036186689;-46.3978602462422;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
2073;15/03/2022;LESTE;JARDIM HELENA;JARDIM HELENA;SUBTERRANEO;AVENIDA DOUTOR JOSE ARTUR DA NOVA PROXIMO A ESQUINA DA RUA CONCEICAO DE MINAS;2022-07-18;EXCELENTE;POSSIVEL DE USO;-23.4753793428865;-46.4247626281388;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
993;16/03/2022;LESTE;ARICANDUVA;BARREIRA GRANDE;COLUNA;RUA BACTORIA DEFRONTE COM A RUA SITIO DO SALTO;2021-12-14;EXCELENTE;POSSIVEL DE USO;-23.5747177283596;-46.5232346044185;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1446;16/03/2022;LESTE;TATUAPÉ;GOMES CARDIM;SUBTERRANEO;RUA SERRA DE BOTUCATU ESQUINA COM A RUA APUCARANA;2022-05-05;SECO;INOPERANTE;-23.54297645593;-46.5644705888393;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1453;16/03/2022;LESTE;TATUAPÉ;GOMES CARDIM;SUBTERRANEO;RUA SERRA DE BRAGANCA PROXIMO ZA  ESQUINA COM A RUA MONT SERRAT;2022-05-05;MÉDIA;POSSIVEL DE USO;-23.5437302988194;-46.5612024497862;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1497;16/03/2022;LESTE;TATUAPÉ;GOMES CARDIM;SUBTERRANEO;RUA SERRA DE BRAGANCA ESQUINA COM A RUA ORIEL PEREIRA DO VALLE;2022-05-09;;NÃO LOCALIZADO;-23.5441200438918;-46.5632774137574;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1699;16/03/2022;LESTE;ÁGUA RASA;ÁGUA RASA;SUBTERRANEO;RUA QUIXADA ESQUINA COM A RUA ARTHUR BERNARDE;2021-12-12;MÉDIA;POSSIVEL DE USO;-23.5659724446317;-46.5666752770543;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3333;16/03/2022;LESTE;ÁGUA RASA;ÁGUA RASA;SUBTERRANEO;AVENIDA SAPOPEMBA ESQUINA COM A RUA DOUTOR GABRIEL DE REZENDE;2022-02-17;MÉDIA;POSSIVEL DE USO;-23.57284902805;-46.5614846275009;0;2022-07-28;MOOCA;MOÓCA;CENTRO
15220;16/03/2022;LESTE;ARICANDUVA;ARICANDUVA;COLUNA;RUA INCONFIDENCIA MINEIRA ESQUINA COM A RUA PETROBRAS;2021-12-09;MÉDIA;POSSIVEL DE USO;-23.5740213768277;-46.5132723307105;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1017;17/03/2022;LESTE;TATUAPÉ;GOMES CARDIM;COLUNA;RUA EMILIA MARENGO ESQUINA COM A RUA NESTOR DE BARROS;2022-04-14;MÉDIA;POSSIVEL DE USO;-23.5549068038951;-46.5585925375895;1;2022-07-28;MOOCA;MOÓCA;CENTRO
1555;17/03/2022;LESTE;VILA MATILDE;VILA MATILDE;SUBTERRANEO;RUA DONA MATILDE ESQUINA COM RUA JOSE MANUEL DA FONSECA JUNIOR;2022-05-27;EXCELENTE;POSSIVEL DE USO;-23.5350320550015;-46.5255606747435;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
3025;17/03/2022;LESTE;VILA MATILDE;VILA MATILDE;SUBTERRANEO;RUA JOSE MASCARENHAS ESQUINA COM A RUA AMARO BEZERRA CAVALCANTI;2022-05-27;EXCELENTE;POSSIVEL DE USO;-23.5370171742754;-46.5215196902909;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
4343;17/03/2022;LESTE;TATUAPÉ;TATUAPÉ;SUBTERRANEO;RUA IPIGUA 238 DEFRONTE A PRACA ALBERTINA NATEL;2021-10-14;MÉDIA;POSSIVEL DE USO;-23.5490653471723;-46.575807922141;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3487;18/03/2022;NORTE;VILA MARIA;JARDIM JAPÃO;SUBTERRANEO;RUA JOAQUIM FONSECA SARAIVA FILHO 316 ESQUINA COM AVENIDA CONCEICAO;2022-04-01;EXCELENTE;POSSIVEL DE USO;-23.4976771334068;-46.5748278224522;0;2022-07-28;VILA MARIA;SANTANA;NORTE
5593;18/03/2022;NORTE;PERUS;PERUS;SUBTERRANEO;RUA ANTONIO DE PADUA DIAS 258 ESQUINA COM A RUA ESTEVAN RIBEIRO RESENDE;2022-07-20;EXCELENTE;POSSIVEL DE USO;-23.4024940147796;-46.7483522649855;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
6673;18/03/2022;SUL;PARELHEIROS;PARELHEIROS;SUBTERRANEO;RUA COLONIA ALEMA 41;2022-03-23;EXCELENTE;INOPERANTE;-23.8485515037536;-46.6977333283123;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
6674;18/03/2022;SUL;PARELHEIROS;PARELHEIROS;SUBTERRANEO;RUA ALBERTO SALEZA 93 ESQUINA COM A RUA BOA VISTA;2022-05-02;SECO;POSSIVEL DE USO;-23.8243982843801;-46.7294078227133;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
1029;21/03/2022;LESTE;ÁGUA RASA;VILA BERTIOGA;COLUNA;AVENIDA SAPOPEMBA 1829 PROXIMO RUA TOCANDIRA;2022-05-09;EXCELENTE;POSSIVEL DE USO;-23.5712351936526;-46.5696979956751;1;2022-07-28;MOOCA;MOÓCA;CENTRO
3130;21/03/2022;LESTE;ÁGUA RASA;ÁGUA RASA;SUBTERRANEO;RUA PADRE MAURICIO ESQUINA COM A RUA VILELA;2021-12-12;FRACA;INOPERANTE;-23.5708643104358;-46.562057597836;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3166;21/03/2022;LESTE;MOOCA;PARQUE DA MOOCA;SUBTERRANEO;RUA AGOSTINHO LATARI  DEFRONTE A RUA QUARITERE;2022-04-15;EXCELENTE;POSSIVEL DE USO;-23.5774098939771;-46.5923773309337;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3206;21/03/2022;LESTE;MOOCA;PARQUE DA MOOCA;COLUNA;RUA COMENDADOR ROBERTO UGOLINI ESQUINA COM A RUA JUVENTUS;2022-05-27;EXCELENTE;POSSIVEL DE USO;-23.5732097779483;-46.5886933998352;1;2022-07-28;MOOCA;MOÓCA;CENTRO
3803;21/03/2022;NORTE;CACHOEIRINHA;JARDIM PERI;SUBTERRANEO;RUA ANDUIA ESQUINA COM AVENIDA ANTONIA MARTINS;2022-07-20;SECO;INOPERANTE;-23.4627981697343;-46.6566207544753;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
4262;21/03/2022;OESTE;PINHEIROS;PINHEIROS;SUBTERRANEO;RUA IBIANOPOLIS 121  NA CALCADA DO SHOPPING ELDORADO;2022-03-22;EXCELENTE;POSSIVEL DE USO;-23.5722875222969;-46.6949859634185;0;2022-07-28;LAPA;JARDINS;CENTRO
6707;21/03/2022;SUL;VILA ANDRADE;PARAISÓPOLIS;SUBTERRANEO;RUA HEITOR PORTUGAL 353;2022-05-26;;NÃO LOCALIZADO;-23.6192491717123;-46.7120781523288;0;2022-07-28;BUTANTA;BUTANTÃ;OESTE
815;22/03/2022;LESTE;CIDADE TIRADENTES;SANTA ETELVINA;COLUNA;RUA RENE TOLEDO (EM FRENTE A EMEI ELISA KAUFFMAN);2022-04-10;SECO;INOPERANTE;-23.6029021243524;-46.4041536449108;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
3137;22/03/2022;LESTE;TATUAPÉ;PARQUE SÃO JORGE;SUBTERRANEO;RUA DOUTOR ANGELO VITA ESQUINA COM A AVENIDA CELSO GARCIA;2022-03-30;SECO;INOPERANTE;-23.5340425467088;-46.5665038317772;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3380;22/03/2022;LESTE;ITAQUERA;RIO VERDE;SUBTERRANEO;RUA CRISTOVAO ALVES ESQUINA COM A RUA CAROLINA FONSECA;2022-04-01;SECO;INOPERANTE;-23.5308123238172;-46.4548575862127;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
4121;22/03/2022;SUL;CAPÃO REDONDO;PARQUE FERNANDA;COLUNA;TRAVESSA DA REPLICA PROXIMO A RUA TERRA PORTUGALENSE;2022-07-24;EXCELENTE;POSSIVEL DE USO;-23.665357883848;-46.7942846667896;1;2022-07-28;PIRAJUSSARA;BUTANTÃ;OESTE
5382;23/03/2022;CENTRO;SÉ;SÉ;SUBTERRANEO;RUA TABATINGUERA ESQUINA COM A RUA FREDERICO ALVARENGA;2022-05-05;SECO;INOPERANTE;-23.5520513716134;-46.6277838943159;0;2022-07-28;SÉ;IPIRANGA;CENTRO
6679;23/03/2022;OESTE;ALTO DE PINHEIROS;VILA BEATRIZ;SUBTERRANEO;RUA JUBIABA 185;2022-06-25;SECO;INOPERANTE;-23.5547399098466;-46.698424299058;0;2022-07-28;LAPA;JARDINS;CENTRO
836;24/03/2022;LESTE;CIDADE TIRADENTES;SANTA ETELVINA;COLUNA;RUA RENE TOLEDO 09 (PROX. AV METALURGICO);2022-04-16;MÉDIA;INOPERANTE;-23.5997077973136;-46.4014488011659;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
907;24/03/2022;LESTE;CIDADE TIRADENTES;SANTA ETELVINA;COLUNA;RUA EDUARDO SANCHEZ 1319;2022-07-15;SECO;INOPERANTE;-23.595569999605;-46.39968;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
948;24/03/2022;LESTE;CIDADE TIRADENTES;SANTA ETELVINA;COLUNA;RUA DOS TEXTEIS 2643 ESQUINA COM A RUA VARZEA NOVA;2022-07-15;SECO;INOPERANTE;-23.593779999605;-46.395899;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
957;24/03/2022;LESTE;CIDADE TIRADENTES;SANTA ETELVINA;COLUNA;RUA CRISTIANO LOBE EMFRENTE A PRACA PROFESSOR JOSE R DOS SANTOS;2022-04-19;SECO;INOPERANTE;-23.5916634279249;-46.3992118548785;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
1003;24/03/2022;LESTE;CIDADE TIRADENTES;CIDADE TIRADENTES;COLUNA;RUA NASCER DO SOL PROXIMO A ESQUINA COM RUA IGARAPE CAJUEIRO;2022-07-20;FRACA;INOPERANTE;-23.5970182106612;-46.4124574220856;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
6712;24/03/2022;SUL;SANTO AMARO;GRANJA JULIETA;SUBTERRANEO;RUA COMENDADOR JOAQUIM GOMES DE OLIVEIRA 21;2022-03-01;;NÃO LOCALIZADO;-23.6327023148307;-46.6944118682295;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
6779;24/03/2022;LESTE;CIDADE TIRADENTES;CIDADE TIRADENTES;COLUNA;RUA NASCER DO SOL PROXIMO DA ESQUINA COM A RUA DOM MARCOS BARBOSA;2022-04-20;SECO;INOPERANTE;-23.5898646763978;-46.4128201010953;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
14929;24/03/2022;LESTE;CIDADE TIRADENTES;CIDADE TIRADENTES;COLUNA;RUA IGARAPE AGUA AZUL SN ;2022-07-20;SECO;INOPERANTE;-23.5959530750463;-46.4115344995776;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
3772;25/03/2022;SUL;JABAQUARA;JARDIM BOM CLIMA;SUBTERRANEO;RUA ANTONIO DA SILVA PORTO ESQUINA COM A RUA DOUTOR JORGE RUBENS NEIVA DE CAMARGO;2022-05-20;EXCELENTE;POSSIVEL DE USO;-23.6653525009259;-46.6473963943229;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
16494;25/03/2022;NORTE;JARAGUÁ;PARADA DE TAIPAS;SUBTERRANEO;RUA JOAN BROSSA ESQUINA COM A RUA BARBOSA LIMA SOBRINHO;2022-03-29;EXCELENTE;POSSIVEL DE USO;-23.4389420654079;-46.7463158756461;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
784;28/03/2022;CENTRO;SANTA CECÍLIA;SANTA CECÍLIA;SUBTERRANEO;ALAMEDA CLEVELAND ESQUINA COM ALAMEDA NOTHMANN;2021-11-29;SECO;INOPERANTE;-23.5306121471223;-46.6428021611855;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1628;28/03/2022;OESTE;PERDIZES;PERDIZES;COLUNA;RUA COTOXO ESQUINA COM A RUA PADRE CHICO;2022-05-25;EXCELENTE;POSSIVEL DE USO;-23.5295545675551;-46.6829129332585;1;2022-07-28;LAPA;JARDINS;CENTRO
3051;28/03/2022;NORTE;VILA GUILHERME;VILA GUILHERME;COLUNA;RUA AMADEU ESQUINA COM A TRAVESSA MANOEL PRETO;2022-04-28;EXCELENTE;POSSIVEL DE USO;-23.5173064764058;-46.5966606593415;0;2022-07-28;VILA MARIA;SANTANA;NORTE
2152;29/03/2022;OESTE;PINHEIROS;VILA MADALENA;SUBTERRANEO;RUA CRISTOVAO DE BURGOS ESQUINA COM RUA HEITOR PENTEADO;2022-06-15;SECO;INOPERANTE;-23.5457065305014;-46.6919014839736;0;2022-07-28;LAPA;JARDINS;CENTRO
